378|64
115|60
402|55
611|53
692|52
666|50
257|50
205|49
801|49
935|48
582|46
650|46
659|46
862|45
815|45
888|45
165|44
412|44
187|44
740|44
957|43
804|43
891|43
560|43
853|42
682|42
686|42
103|42
78|41
843|41
7|41
331|41
643|41
421|40
937|40
70|40
488|40
541|40
848|40
664|40
427|40
645|39
849|39
567|39
859|39
790|39
676|39
614|38
196|38
975|38
932|38
484|37
830|37
731|37
800|37
121|36
32|36
711|36
350|36
699|36
347|35
570|35
821|35
265|35
527|35
609|35
241|35
497|35
190|35
607|35
677|34
472|34
814|34
387|34
502|34
186|34
496|34
809|33
93|33
443|33
766|33
637|33
926|33
367|33
812|33
717|33
991|33
655|32
56|32
934|32
1|32
622|32
779|32
530|32
76|32
631|32
455|32
458|32
119|32
474|32
