886|1600
110|1568
375|1568
574|1472
411|1472
121|1440
276|1408
33|1376
556|1376
838|1344
952|1344
884|1344
538|1312
98|1312
269|1280
29|1280
546|1280
71|1280
833|1280
217|1248
89|1248
30|1248
818|1248
90|1248
785|1216
261|1216
50|1216
728|1216
917|1184
253|1184
428|1184
302|1184
423|1184
250|1184
168|1184
614|1152
834|1152
156|1152
933|1152
926|1152
573|1152
345|1152
463|1152
19|1152
898|1120
301|1120
522|1120
430|1120
978|1120
436|1088
284|1088
825|1088
96|1088
22|1088
208|1088
744|1088
620|1088
854|1088
777|1056
861|1056
998|1056
529|1056
366|1056
710|1056
129|1056
323|1056
255|1056
355|1056
18|1056
581|1056
146|1056
400|1056
344|1024
416|1024
957|1024
445|1024
990|1024
880|1024
387|1024
140|1024
799|1024
876|1024
991|1024
908|1024
227|1024
468|992
316|992
443|992
956|992
116|992
53|992
569|992
166|992
313|992
823|992
263|992
600|992
612|992
796|992
755|992
