131|1792
845|1632
791|1600
969|1568
912|1568
410|1472
241|1440
258|1440
133|1408
67|1408
15|1408
511|1376
866|1376
480|1344
292|1344
642|1344
609|1344
533|1312
264|1312
406|1312
409|1312
491|1312
975|1280
913|1248
257|1248
952|1248
302|1248
59|1248
843|1216
95|1216
635|1216
365|1184
412|1184
795|1184
703|1184
652|1184
390|1184
568|1184
347|1152
46|1152
849|1152
537|1152
526|1152
219|1152
477|1152
700|1152
455|1152
68|1152
24|1120
885|1120
192|1120
109|1120
73|1120
162|1120
112|1120
525|1120
210|1120
723|1120
83|1120
249|1088
747|1088
179|1088
623|1088
407|1088
96|1088
936|1088
350|1088
306|1088
450|1088
55|1088
550|1056
316|1056
821|1056
981|1056
381|1056
467|1056
375|1056
612|1056
671|1056
667|1056
252|1024
435|1024
650|1024
159|1024
868|1024
299|1024
836|1024
414|1024
158|1024
346|1024
532|1024
253|992
956|992
761|992
420|992
471|992
605|992
187|992
631|992
278|992
