511|155998.0800000004
29|133732.80000000037
264|127906.87999999999
37|114278.40000000024
458|112438.40000000013
168|108896.0
877|107761.92000000007
263|106859.51999999995
656|106244.16000000025
701|105638.39999999985
963|104427.83999999978
571|103517.11999999998
881|101181.43999999983
329|100030.71999999999
653|99492.79999999983
613|99164.16000000005
254|98099.19999999974
619|97813.76000000002
976|96008.63999999988
262|95493.76000000015
364|93165.44000000003
46|93049.59999999998
566|92588.80000000015
4|90442.88000000014
873|89559.3599999999
68|88258.24000000006
662|88223.99999999993
267|87782.40000000005
518|87380.48000000005
857|87204.16000000002
971|85492.80000000006
557|84825.6000000001
718|84179.20000000001
589|83962.87999999983
110|83241.59999999989
180|82927.36000000002
611|82709.75999999995
706|81858.87999999993
461|81148.7999999999
2|81077.76000000005
625|79783.9999999999
225|79726.07999999996
719|78824.32000000012
71|78776.3200000001
208|78161.92000000006
965|77953.9199999999
149|77875.2000000002
862|77742.07999999994
169|77644.79999999994
379|77529.59999999989
814|76876.8
434|76049.27999999998
825|75765.75999999994
86|75144.00000000007
212|75072.0
628|74416.00000000013
576|74150.40000000008
512|73898.23999999993
96|73402.56
687|73003.83999999998
847|72998.4
587|72823.99999999993
318|72819.83999999991
747|72525.44
372|72074.23999999996
317|71740.80000000005
888|70722.87999999996
293|70607.99999999999
140|70568.0
362|69734.40000000002
200|69438.71999999996
629|69414.39999999995
160|69039.99999999999
355|68609.28000000009
552|68552.00000000001
524|68238.71999999988
570|67903.68000000014
648|67495.67999999989
722|67139.52
655|66903.99999999988
249|66479.9999999999
925|66057.60000000003
843|66027.52
541|65904.00000000013
800|65879.04000000002
431|65443.83999999992
729|65171.2000000001
811|65141.12000000004
734|65056.32000000004
342|64962.56000000006
440|64864.00000000002
59|64338.559999999925
283|63415.04000000002
244|63192.95999999987
345|62982.08000000002
73|62891.51999999999
758|62854.399999999936
324|62265.279999999984
403|61733.76
775|61687.99999999992
