993|132
568|128
136|108
389|106
484|106
189|104
463|104
672|102
687|100
625|100
263|100
801|100
38|96
290|96
4|96
407|94
224|94
783|94
937|92
617|92
331|90
102|88
997|88
69|86
631|86
640|86
314|86
20|84
284|84
526|84
732|84
240|84
3|82
194|82
368|82
763|82
372|80
121|80
381|80
825|80
45|80
932|80
663|80
776|80
916|78
584|78
739|78
699|78
923|78
533|76
598|76
566|76
875|76
604|76
585|76
104|76
786|76
437|76
404|74
297|74
296|74
386|74
748|74
322|74
683|72
677|72
901|72
792|72
266|72
455|72
812|72
707|72
146|72
728|72
90|72
803|72
196|70
197|70
65|70
633|70
743|70
406|70
374|70
319|70
151|70
918|70
715|68
357|68
411|68
366|68
317|68
970|68
159|68
367|68
628|66
814|66
160|66
884|66
423|66
172|66
