532|2112
303|1952
612|1696
213|1664
981|1632
96|1632
205|1632
826|1568
155|1568
646|1536
73|1536
504|1472
670|1440
288|1440
979|1440
932|1408
234|1376
242|1376
468|1344
614|1344
913|1344
172|1344
850|1344
481|1312
296|1312
975|1312
422|1312
126|1312
137|1280
129|1280
958|1280
385|1248
724|1248
557|1248
186|1248
708|1248
397|1216
124|1216
343|1216
64|1216
135|1216
331|1216
907|1216
269|1184
140|1184
35|1184
390|1184
452|1152
679|1152
423|1152
281|1152
594|1152
749|1152
450|1152
55|1152
992|1152
333|1120
110|1120
284|1120
211|1120
602|1120
725|1120
526|1120
318|1120
899|1120
268|1120
464|1120
254|1120
760|1088
884|1088
636|1088
431|1088
75|1088
667|1088
273|1088
277|1088
892|1056
138|1056
893|1056
132|1056
22|1056
187|1056
971|1056
182|1056
999|1056
762|1024
472|1024
988|1024
1|1024
753|1024
41|1024
616|1024
477|1024
799|1024
653|1024
72|1024
982|1024
337|1024
247|992
898|992
