115|5188.200000000001
692|4937.400000000001
402|4679.4
582|4306.5199999999995
659|4203.94
165|4125.0
686|4002.1800000000007
859|3927.69
853|3837.12
888|3754.3500000000004
196|3679.16
265|3482.1499999999996
804|3441.7200000000003
731|3424.35
815|3396.6000000000004
560|3334.2200000000003
205|3329.06
821|3315.2000000000003
934|3230.72
655|3225.28
567|3214.7700000000004
848|3205.2
430|3073.03
347|3035.55
111|3022.19
631|2995.84
955|2970.56
801|2868.46
367|2865.0599999999995
812|2863.74
121|2848.68
412|2841.5199999999995
497|2839.5499999999997
609|2808.3999999999996
308|2793.7200000000003
664|2771.6
530|2632.0
795|2578.5
952|2560.4100000000003
779|2554.24
986|2550.96
632|2527.7400000000002
443|2499.09
717|2487.5399999999995
800|2454.95
125|2434.2599999999998
864|2404.36
323|2384.67
569|2374.4
94|2371.84
693|2343.75
690|2322.2999999999997
614|2281.14
56|2275.2
212|2246.63
241|2241.7499999999995
947|2232.1499999999996
245|2221.68
862|2215.35
469|2206.08
991|2194.169999999999
716|2171.8799999999997
187|2165.68
886|2165.02
700|2159.4
501|2158.5499999999997
378|2158.08
230|2156.71
246|2133.0
257|2129.5
473|2118.48
691|2100.2400000000002
399|2096.25
303|2089.92
413|2089.08
284|2083.83
379|2073.5
514|2068.08
331|2066.81
383|2063.5
18|2042.0399999999997
537|2034.6399999999996
102|2031.6399999999999
854|2026.2899999999997
650|2009.2799999999997
937|1977.2000000000003
707|1974.7200000000003
699|1971.0
329|1956.7800000000002
843|1955.29
588|1954.92
949|1935.7800000000002
203|1924.08
318|1913.2499999999998
370|1906.7399999999998
4|1904.94
21|1904.3999999999999
665|1902.15
452|1888.65
712|1885.18
