965|8867.039999999999
96|7832.019999999999
450|7667.4400000000005
976|7375.58
995|7225.2
849|7158.6
610|7055.1
388|6915.599999999999
535|6699.400000000001
571|6659.879999999999
49|6607.459999999999
313|6533.339999999999
157|6498.240000000001
428|6291.039999999998
335|6283.599999999999
456|6276.48
871|6235.32
107|6231.4000000000015
779|6026.459999999999
5|6024.32
155|6015.9000000000015
324|5899.3
772|5869.38
122|5792.0
511|5788.079999999999
796|5705.559999999999
287|5684.4
989|5670.4
783|5604.18
263|5590.9
1|5588.1
775|5532.799999999999
385|5496.5999999999985
162|5486.219999999999
295|5454.900000000001
512|5385.88
85|5313.840000000001
715|5312.159999999999
341|5278.68
254|5199.120000000001
269|5139.96
662|5131.740000000001
760|5086.26
882|5068.26
30|5051.8
83|5032.560000000001
464|5024.879999999999
955|4917.240000000001
260|4885.92
183|4872.560000000001
208|4866.28
797|4836.24
971|4833.0
400|4806.6
445|4805.0
410|4743.2
566|4710.179999999999
687|4669.5
333|4618.02
506|4588.200000000001
320|4582.800000000001
922|4579.200000000001
579|4512.4800000000005
656|4511.16
365|4492.52
694|4492.0
272|4490.500000000001
463|4463.4800000000005
222|4439.88
616|4430.159999999999
441|4416.92
189|4416.0
299|4358.5
199|4327.959999999999
481|4297.0
360|4288.799999999999
433|4231.5
897|4229.5599999999995
424|4219.0
691|4190.4
100|4182.5
843|4178.72
904|4158.400000000001
363|4089.86
963|4085.76
44|4078.8000000000006
530|4076.5
377|4063.84
980|4017.9999999999995
79|3991.6799999999994
595|3975.7799999999997
781|3944.7200000000003
462|3903.1200000000003
116|3869.88
799|3869.8799999999997
211|3867.12
173|3857.999999999999
604|3857.7000000000007
238|3829.2799999999997
755|3812.92
