532|66
303|61
612|53
213|52
981|51
96|51
205|51
826|49
155|49
646|48
73|48
504|46
670|45
288|45
979|45
932|44
234|43
242|43
468|42
614|42
913|42
172|42
850|42
481|41
296|41
975|41
422|41
126|41
137|40
129|40
958|40
385|39
724|39
557|39
186|39
708|39
397|38
124|38
343|38
64|38
135|38
331|38
907|38
269|37
140|37
35|37
390|37
452|36
679|36
423|36
281|36
594|36
749|36
450|36
55|36
992|36
333|35
110|35
284|35
211|35
602|35
725|35
526|35
318|35
899|35
268|35
464|35
254|35
760|34
884|34
636|34
431|34
75|34
667|34
273|34
277|34
892|33
138|33
893|33
132|33
22|33
187|33
971|33
182|33
999|33
762|32
472|32
988|32
1|32
753|32
41|32
616|32
477|32
799|32
653|32
72|32
982|32
337|32
247|31
898|31
