987|61
517|54
193|53
178|53
520|50
795|49
968|48
710|47
419|47
260|45
296|45
130|45
505|45
415|45
310|44
977|43
589|43
903|43
775|43
20|42
346|42
501|42
952|41
361|41
584|41
851|41
739|41
79|41
733|40
386|40
599|39
588|39
506|39
807|39
253|38
280|38
989|38
339|38
330|38
268|38
496|38
762|37
650|37
332|37
821|36
137|36
96|36
568|36
800|36
227|36
344|35
164|35
243|35
117|35
590|35
371|35
611|35
271|35
620|35
410|35
782|34
329|34
997|34
425|34
737|34
66|34
240|34
781|34
36|34
19|34
867|34
555|33
666|33
797|33
357|33
669|33
76|33
438|33
722|33
931|33
829|32
542|32
270|32
798|32
70|32
461|32
837|32
911|32
398|32
49|32
804|32
362|32
848|32
769|32
943|32
441|32
363|32
287|32
294|32
454|32
